months_as_customer,age,policy_deductable,policy_annual_premium,umbrella_limit,insured_zip,insured_occupation,insured_hobbies,capital-gains,capital-loss,incident_hour_of_the_day,number_of_vehicles_involved,bodily_injuries,witnesses,total_claim_amount,injury_claim,property_claim,vehicle_claim,auto_make,auto_year,fraud_reported,policy_state_IN,policy_state_OH,policy_csl_250/500,policy_csl_500/1000,insured_sex_MALE,insured_education_level_College,insured_education_level_High School,insured_education_level_JD,insured_education_level_MD,insured_education_level_Masters,insured_education_level_PhD,insured_relationship_not-in-family,insured_relationship_other-relative,insured_relationship_own-child,insured_relationship_unmarried,insured_relationship_wife,incident_type_Parked Car,incident_type_Single Vehicle Collision,incident_type_Vehicle Theft,collision_type_Front Collision,collision_type_Rear Collision,collision_type_Side Collision,incident_severity_Minor Damage,incident_severity_Total Loss,incident_severity_Trivial Damage,authorities_contacted_Fire,authorities_contacted_Other,authorities_contacted_Police,incident_state_NY,incident_state_OH,incident_state_PA,incident_state_SC,incident_state_VA,incident_state_WV,incident_city_Columbus,incident_city_Hillsdale,incident_city_Northbend,incident_city_Northbrook,incident_city_Riverwood,incident_city_Springfield,property_damage_NO,property_damage_YES,police_report_available_NO,police_report_available_YES
273,47,1000,1189.04,0,457843,9,18,59600,0,0,3,1,3,39800.0,7960,3980,27860,7,2014,0,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False
147,37,2000,1375.29,0,609226,1,5,0,0,11,3,0,1,56160.0,6240,6240,43680,5,2015,1,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
285,42,500,1389.13,0,452942,8,9,63100,-79400,13,1,0,3,52700.0,5270,10540,36890,12,2005,0,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False
289,43,1000,1387.51,0,609390,11,0,0,0,19,3,1,3,68580.0,7620,7620,53340,7,2010,0,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
427,60,1000,1178.61,0,446608,2,2,0,-54400,23,1,1,2,90860.0,12980,19470,58410,13,2004,1,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True
380,53,2000,1166.62,0,602500,8,3,0,0,23,1,0,3,5700.0,570,570,4560,10,2001,0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
13,21,1000,1556.31,0,463809,9,9,0,-75000,19,3,2,0,94930.0,8630,8630,77670,0,2014,0,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True
282,43,500,1452.27,0,611996,4,18,75800,0,19,1,1,2,46800.0,4680,9360,32760,1,2007,1,False,True,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False
312,47,1000,1212.07,0,459298,3,14,66900,-51800,17,3,2,3,56320.0,7040,7040,42240,8,2000,0,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
266,46,2000,1578.54,0,468158,5,5,0,-41400,18,1,1,3,83490.0,7590,15180,60720,9,1996,0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True
30,36,500,1488.26,0,440831,6,9,0,-63500,17,3,2,2,57900.0,5790,5790,46320,10,2008,0,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False
198,36,1000,1096.39,0,603848,1,11,0,0,11,3,1,3,49410.0,5490,5490,38430,1,2015,0,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
290,45,2000,1215.36,0,617739,12,15,54400,0,22,3,0,1,66200.0,6620,6620,52960,11,2012,0,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False
260,46,2000,1482.57,0,607133,8,15,35000,0,7,1,0,1,64080.0,10680,10680,42720,12,2005,0,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False
233,43,1000,954.18,0,437470,12,7,0,0,17,3,2,3,42500.0,8500,4250,29750,9,2000,0,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
130,30,2000,1193.4,0,461372,3,3,0,-40800,16,3,2,3,48950.0,8900,4450,35600,11,2005,0,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False
230,42,1000,1023.11,0,476130,0,9,0,-45300,13,3,1,2,58850.0,10700,10700,37450,0,1999,0,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True
212,40,1000,1524.45,0,452438,7,9,73200,0,17,3,0,2,82400.0,8240,8240,65920,9,2006,0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True
299,44,1000,1653.32,0,460517,7,3,0,-48800,3,1,2,0,54240.0,6780,6780,40680,11,2009,0,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False
91,26,1000,1022.46,0,444896,1,18,52700,0,15,3,0,2,74200.0,7420,7420,59360,7,1996,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
398,53,2000,1396.43,0,448722,8,0,21500,0,16,1,2,1,47430.0,5270,5270,36890,12,2000,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False
218,43,500,1521.55,0,477856,8,14,61100,-64500,18,1,1,3,68200.0,13640,6820,47740,4,2003,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
152,33,1000,1034.27,0,617721,1,8,0,0,18,1,1,0,63900.0,7100,7100,49700,0,2014,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
212,39,1000,1255.35,0,454176,10,16,60300,-58900,22,2,0,3,59300.0,11860,5930,41510,4,2008,0,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True
242,44,2000,1396.89,0,618127,8,5,0,-61600,15,3,1,2,66900.0,6690,13380,46830,11,1999,1,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True
80,27,500,795.31,0,441923,4,16,0,-51000,16,3,1,3,40810.0,3710,7420,29680,5,2000,1,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
260,43,500,982.22,0,604279,3,16,54500,-72100,18,1,1,0,75400.0,15080,7540,52780,6,2011,0,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
133,34,500,1074.07,0,440833,9,3,70900,-61100,8,1,2,0,4200.0,420,840,2940,7,2013,0,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True
290,45,1000,1311.3,0,451550,6,5,38500,0,23,3,0,0,52650.0,5850,5850,40950,5,2001,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True
322,49,2000,1277.12,0,431853,1,11,0,-46000,18,1,0,2,42240.0,7680,7680,26880,3,2007,0,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True
228,39,500,1388.62,0,614274,11,15,35200,0,10,1,1,0,59490.0,6610,6610,46270,8,1995,0,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True
195,37,1000,1406.52,0,619148,12,0,0,0,12,1,0,2,44200.0,4420,4420,35360,7,2002,1,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
247,39,500,1558.29,0,456781,10,15,0,-49300,5,1,1,2,7700.0,770,1540,5390,10,2000,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False
405,57,1000,1132.47,0,434293,8,8,46300,0,21,3,2,3,61440.0,10240,10240,40960,10,2008,0,True,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
144,37,2000,1896.91,0,460895,5,17,73700,0,17,3,1,3,54400.0,5440,10880,38080,3,2015,1,False,True,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,True,False
338,47,500,1143.46,0,601600,8,14,0,0,4,1,2,1,58560.0,9760,9760,39040,8,2002,0,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
121,34,500,1285.42,0,465440,8,18,0,0,11,1,1,1,67300.0,6730,6730,53840,4,2000,1,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False
398,55,2000,1305.26,0,455482,4,16,66200,-49700,18,1,1,3,36740.0,3340,6680,26720,2,1998,1,False,True,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True
9,30,1000,1073.83,0,438877,6,7,0,0,12,1,0,0,85690.0,15580,15580,54530,2,2011,0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
115,31,1000,1051.67,0,479824,3,3,0,0,18,3,0,3,34160.0,0,4270,29890,1,2005,1,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False
280,48,1000,1387.35,0,477415,13,13,0,-72000,16,1,2,2,61320.0,10220,10220,40880,2,1998,0,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False
254,45,500,1083.64,0,614372,7,13,59800,0,19,3,0,0,79680.0,13280,13280,53120,2,2004,0,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
141,30,1000,1851.78,0,465248,2,8,78800,0,13,1,1,0,61740.0,6860,6860,48020,1,2002,0,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True
441,55,500,1270.29,0,449421,1,8,24000,-50500,4,1,0,0,6400.0,640,640,5120,6,2002,0,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False
381,55,500,1459.99,0,445856,7,5,35900,0,8,1,1,2,60600.0,12120,6060,42420,0,2011,0,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True
191,38,2000,1253.44,0,608525,2,17,0,0,19,3,2,0,56320.0,10240,5120,40960,13,2007,0,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False
145,34,1000,1142.48,0,608813,8,17,0,0,18,1,2,0,52250.0,9500,4750,38000,11,2012,0,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False
479,60,1000,1188.45,0,459295,3,4,0,-44800,9,2,0,3,53900.0,5390,10780,37730,10,2006,0,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
215,35,1000,1125.4,0,606144,0,19,40000,-43400,6,1,2,1,2640.0,220,440,1980,7,2001,0,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False
41,33,500,1294.41,0,476315,13,17,0,0,8,1,0,0,8970.0,1380,1380,6210,4,2011,0,False,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
45,31,500,1459.5,0,475891,8,12,0,0,6,1,1,3,6000.0,1000,1000,4000,11,2000,0,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
156,38,500,1367.99,0,462525,1,2,26500,0,23,3,0,3,55200.0,11040,5520,38640,10,1998,1,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
246,45,500,1594.37,0,606283,3,2,0,0,13,1,0,3,7260.0,660,1320,5280,10,2008,0,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True
178,39,500,1035.99,0,465252,3,17,0,0,3,3,2,0,64680.0,11760,11760,41160,7,2010,0,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False
237,43,500,911.53,0,449979,11,1,53200,0,23,1,0,1,59200.0,0,11840,47360,3,1998,0,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False
127,34,500,1319.97,0,604681,2,13,73700,0,8,1,1,3,4700.0,470,940,3290,10,1998,0,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1,33,2000,1391.63,0,466390,11,18,61200,0,23,1,0,3,69400.0,6940,6940,55520,8,2000,0,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False
5,21,500,915.41,0,612316,3,17,0,0,23,1,0,0,40500.0,4050,4050,32400,9,1998,0,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False
64,28,1000,1468.82,0,474731,5,16,56800,-51800,9,3,2,1,60000.0,5000,10000,45000,6,1997,0,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False
142,30,500,1412.76,0,603260,1,1,66400,-63700,22,1,2,3,67320.0,11220,11220,44880,13,1996,0,True,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False
97,27,500,1588.26,0,434370,12,12,56700,-49300,22,3,2,1,75690.0,8410,8410,58870,10,2014,0,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True
121,31,1000,1140.91,0,478388,0,13,51300,0,15,3,1,2,64300.0,6430,6430,51440,3,2002,1,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False
225,43,1000,1517.54,0,617883,8,4,0,-20900,16,3,2,0,64400.0,6440,6440,51520,2,2011,0,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True
425,53,2000,912.29,0,464808,8,13,42900,-39100,17,3,1,2,97080.0,16180,16180,64720,10,2005,0,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
285,44,2000,1144.3,0,609458,8,0,52600,0,3,1,1,0,5500.0,500,500,4500,6,2010,0,False,True,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False
192,38,1000,1281.43,0,432405,13,16,65100,-50300,10,3,0,2,30700.0,3070,6140,21490,7,2010,0,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
285,48,2000,1101.85,0,457875,11,7,46100,0,9,1,1,2,33480.0,3720,3720,26040,9,2012,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True
98,26,2000,1082.1,0,477268,3,11,0,-30900,13,2,0,1,65430.0,14540,7270,43620,7,2001,0,True,False,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True
175,36,500,1185.44,0,437580,3,11,44900,-52500,15,3,2,1,42680.0,3880,7760,31040,0,2006,1,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True
259,45,2000,1175.07,0,457121,2,12,30100,0,23,1,1,1,87780.0,7980,7980,71820,6,2011,0,False,False,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False
140,36,2000,979.26,0,436364,13,6,0,-67000,2,4,0,2,72800.0,14560,14560,43680,6,1998,0,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True
231,37,500,920.81,0,467654,11,5,0,0,14,1,2,0,71190.0,0,7910,63280,8,1997,1,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False
186,38,500,922.85,0,471148,0,9,70300,-70900,7,1,1,1,3600.0,400,400,2800,6,1999,0,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
229,41,2000,1107.59,0,468202,12,5,65400,0,23,1,1,3,62640.0,10440,10440,41760,8,2009,0,False,True,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False
180,36,500,1272.46,0,456959,9,8,0,0,7,3,2,1,69630.0,12660,6330,50640,12,1998,0,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
188,33,1000,1340.24,0,447274,10,5,0,-68800,8,3,1,0,76010.0,13820,6910,55280,4,1995,1,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
214,40,1000,1648.0,0,608405,13,0,57700,-43500,17,1,1,0,44220.0,8040,4020,32160,0,2000,0,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True
178,38,500,1381.14,0,472253,7,4,0,0,10,3,0,3,57200.0,5200,10400,41600,2,2011,0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
55,35,500,1198.44,0,438923,8,14,0,0,9,1,0,3,3080.0,560,560,1960,9,1998,0,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,True,False
90,31,2000,951.27,0,607131,7,10,42100,0,2,1,1,0,75790.0,13780,6890,55120,0,2007,0,False,True,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True
135,30,2000,1341.24,0,601701,4,16,37100,-46500,18,3,0,1,32670.0,5940,2970,23760,6,2003,0,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False
277,46,2000,1177.57,0,469220,0,18,0,-65500,4,1,2,3,3870.0,430,860,2580,7,2010,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
211,38,1000,1055.09,0,433250,13,18,0,0,12,1,0,3,91520.0,8320,16640,66560,2,2005,1,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
156,32,500,1479.48,0,444413,9,3,0,0,15,1,1,3,74690.0,6790,13580,54320,4,2008,1,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True
84,30,2000,1827.38,0,433593,8,14,0,-15900,9,1,1,3,4620.0,420,840,3360,1,1998,0,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
136,32,500,1169.62,0,458143,11,19,0,0,6,1,0,0,55000.0,10000,10000,35000,12,2008,1,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False
310,48,500,1516.34,0,474167,0,17,11000,0,11,4,0,2,59400.0,13200,6600,39600,10,1996,1,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False
123,34,2000,1270.21,0,476413,11,17,16100,-61200,13,3,1,1,55260.0,6140,0,49120,9,2000,0,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False
243,44,500,809.11,0,600208,2,14,33200,0,4,3,2,1,51400.0,5140,10280,35980,6,1996,0,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
36,37,1000,1115.81,0,618926,6,15,0,-59800,20,3,1,3,48780.0,5420,10840,32520,4,2008,0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
146,31,1000,1457.65,0,606219,1,4,0,0,0,3,1,3,52380.0,5820,5820,40740,12,2010,0,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False
154,34,1000,1041.36,0,448436,8,6,53100,-43900,18,4,2,3,74360.0,13520,13520,47320,12,2005,1,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True
204,40,1000,1693.83,0,447976,10,14,44000,-20800,6,1,1,0,53400.0,5340,5340,42720,6,2003,0,False,True,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
